Q83Q07	SF3270,,Protein does not contain a CCBD within the first 150 amino acids,,0.00119,,none,,-,,-
Q83Q14	SF3223,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,YES
Q83QA2	SF2889,,Protein does not contain a CCBD within the first 150 amino acids,,0.96286,,none,,-,,-
Q83QD0	SF2810,,Protein does not contain a CCBD within the first 150 amino acids,,1.0,,none,,-,,-
Q83QD5	SF2798,,Protein does not contain a CCBD within the first 150 amino acids,,0.99849,,possibly mitochondrial,,-,,-
Q83QD9	SF2780,,Protein does not contain a CCBD within the first 150 amino acids,,0.81924,,none,,-,,-
Q83QE0	SF2779,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83QK4	SF2573,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83QL1	SF2553,,Protein does not contain a CCBD within the first 150 amino acids,,0.00366,,none,,-,,-
Q83QN4	SF2481,,Protein does not contain a CCBD within the first 150 amino acids,,0.45121,,none,,-,,-
Q83QN9	SF2467,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
Q83QQ5	SF2405,,Protein does not contain a CCBD within the first 150 amino acids,,0.00151,,none,,-,,-
Q83QQ8	SF2400,,Protein does not contain a CCBD within the first 150 amino acids,,0.01712,,none,,-,,-
Q83QR1	SF2396,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83QR3	SF2394,,Protein does not contain a CCBD within the first 150 amino acids,,0.00057,,none,,-,,-
Q83QS6	SF2362,,Protein does not contain a CCBD within the first 150 amino acids,,0.99995,,none,,-,,-
Q83QT8	SF2334,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83QV0	SF2290,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,mitochondrial,,-,,-
Q83QZ5	SF2129,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83R04	SF2086,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83R64	SF1880,,Protein does not contain a CCBD within the first 150 amino acids,,0.99999,,none,,-,,-
Q83R90	SF1774,,Protein does not contain a CCBD within the first 150 amino acids,,0.13492,,none,,-,,-
Q83RC0	SF1648,,CCBD (LIPHVQVIAN) found within expected region,,0.06014,,none,,-,,-
Q83RE8	SF1556,,Protein does not contain a CCBD within the first 150 amino acids,,0.00053,,possibly mitochondrial,,-,,-
Q83RG1	SF1515,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,mitochondrial,,-,,-
Q83RJ4	SF1383,,Protein does not contain a CCBD within the first 150 amino acids,,1.0,,none,,-,,-
Q83RN5	SF1228,,CCBD (IRSQVGMVLN) found within N-terminal region,,0.00819,,none,,-,,-
Q83RP1	SF1213,,Protein does not contain a CCBD within the first 150 amino acids,,0.00122,,possibly mitochondrial,,-,,-
Q83RP2	SF1210,,Protein does not contain a CCBD within the first 150 amino acids,,0.00044,,none,,-,,-
Q83RR8	SF1124,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
Q83RU3	SF1044,,Protein does not contain a CCBD within the first 150 amino acids,,0.53719,,ER,,-,,-
Q83RX5	SF0949,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
Q83RX6	SF0946,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
Q83S00	SF0849,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
Q83S18	SF0806,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83S42	SF0729,,Protein does not contain a CCBD within the first 150 amino acids,,3e-05,,none,,-,,-
Q83S54	SF0697,,Protein does not contain a CCBD within the first 150 amino acids,,0.97638,,none,,PF13276 47;PF00665 34,,-
Q83SD5	SF0442,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83SE1	SF0430,,Protein does not contain a CCBD within the first 150 amino acids,,0.95296,,none,,-,,-
Q83SE5	SF0420,,Protein does not contain a CCBD within the first 150 amino acids,,0.00805,,none,,-,,-
Q83SE6	SF0418,,Protein does not contain a CCBD within the first 150 amino acids,,0.0006,,none,,-,,-
Q83SG2	SF0357,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
Q83SM9	SF0101,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83SN2	SF0095,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,mitochondrial,,-,,-
Q83SN7	SF0079,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
Q83SP1	SF0068,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q83SQ0	SF0051,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
Q84EC7	SYNPCC7002_A1118,,-,,-,,none,,-,,-
Q84F84	
Q8CJR0	SCO5584,,-,,-,,none,,-,,-
Q8CJR6	SCO5357,,-,,-,,none,,-,,-
Q8CJR8	SCO5289,,-,,-,,none,,-,,-
Q8CK13	SCO1919,,-,,-,,none,,-,,-
Q8CWP9	spr1505,,-,,-,,none,,-,,YES
Q8CXS7	LA_2633,,-,,-,,none,,-,,-
Q8CY87	spr1851,,-,,-,,none,,-,,-
Q8DR55	spr0334,,-,,-,,none,,-,,-
Q8E1E6	
Q8E3U4	
Q8E6N7	
Q8EIX3	SO_0706,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8EXC5	LB_288,,-,,-,,none,,-,,-
Q8EXH1	LB_241,,-,,-,,ER,,-,,-
Q8EYN0	LA_4183,,-,,-,,ER,,-,,-
Q8F1E5	LA_3191,,-,,-,,none,,-,,-
Q8F1E7	LA_3189,,-,,-,,none,,-,,-
Q8F1I5	LA_3150,,-,,-,,ER,,-,,-
Q8F1N3	LA_3099,,-,,-,,none,,-,,-
Q8F1N6	LA_3096,,-,,-,,none,,PF01740 4,,-
Q8F1Q9	LA_3070,,-,,-,,none,,PF01740 4,,-
Q8F1R0	LA_3069,,-,,-,,possibly ER,,-,,-
Q8F3D4	LA_2472,,-,,-,,none,,-,,-
Q8F3G9	LA_2434,,-,,-,,none,,PF01740 4,,-
Q8F425	LA_2222,,-,,-,,none,,-,,-
Q8F491	LA_2154,,-,,-,,none,,-,,-
Q8F563	LA_1823,,-,,-,,none,,-,,-
Q8F663	LA_1447,,-,,-,,none,,-,,-
Q8F689	LA_1420,,-,,-,,none,,-,,-
Q8F6H8	LA_1328,,-,,-,,none,,-,,-
Q8F6H9	LA_1327,,-,,-,,none,,PF01740 4,,-
Q8F6K1	LA_1303,,-,,-,,none,,-,,-
Q8F6U4	LA_1206,,-,,-,,possibly ER,,-,,-
Q8F6Y5	LA_1164,,-,,-,,none,,-,,-
Q8F701	LA_1147,,-,,-,,none,,-,,-
Q8F7T3	LA_0861,,-,,-,,none,,PF01740 4,,-
Q8F7V3	LA_0839,,-,,-,,none,,PF01740 4,,-
Q8F850	LA_0709,,-,,-,,none,,PF01551 4,,-
Q8F8A5	LA_0653,,-,,-,,none,,PF01740 4,,-
Q8F8D0	LA_0627,,-,,-,,none,,-,,-
Q8F9U8	LA_0091,,-,,-,,none,,-,,-
Q8GP19	
Q8GP20	
Q8KX25	SYNPCC7002_A0199,,-,,-,,possibly mitochondrial,,PF02672 5,,-
Q8NQJ3	cg1630,,-,,-,,none,,-,,-
Q8NU97	cg0059,,-,,-,,none,,-,,-
Q8NU98	cg0057,,-,,-,,none,,-,,-
Q8PEJ1	XAC4358,,Protein does not contain a CCBD within the first 150 amino acids,,0.00238,,none,,-,,-
Q8PEL1	XAC4338,,Protein does not contain a CCBD within the first 150 amino acids,,0,,mitochondrial,,-,,-
Q8PEM1	XAC4327,,Protein does not contain a CCBD within the first 150 amino acids,,0.71424,,none,,-,,-
Q8PER7	XAC4273,,Protein does not contain a CCBD within the first 150 amino acids,,0,,possibly mitochondrial,,-,,-
Q8PES0	XAC4270,,Protein does not contain a CCBD within the first 150 amino acids,,1,,none,,-,,-
Q8PEV9	XAC4231,,Protein does not contain a CCBD within the first 150 amino acids,,0.00013,,ER,,-,,-
Q8PEW2	XAC4228,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PEX7	XAC4213,,Protein does not contain a CCBD within the first 150 amino acids,,0.99985,,none,,-,,-
Q8PF94	XAC4089,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PFF4	XAC4029,,Protein does not contain a CCBD within the first 150 amino acids,,0.80188,,none,,-,,-
Q8PFG9	XAC4012,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PFX5	XAC3847,,Protein does not contain a CCBD within the first 150 amino acids,,0.00827,,none,,-,,-
Q8PG87	XAC3730,,Protein does not contain a CCBD within the first 150 amino acids,,0.67948,,none,,-,,-
Q8PGB3	XAC3704,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PGG6	XAC3650,,CCBD (IKTKIKSVQN) found within N-terminal region,,0.00042,,none,,-,,YES
Q8PGJ4	XAC3622,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PGK4	XAC3612,,Protein does not contain a CCBD within the first 150 amino acids,,0,,possibly mitochondrial,,-,,-
Q8PGN7	XAC3579,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,YES
Q8PGS0	XAC3546,,Protein does not contain a CCBD within the first 150 amino acids,,0.2062,,mitochondrial,,-,,-
Q8PH13	XAC3447,,Protein does not contain a CCBD within the first 150 amino acids,,1,,none,,-,,-
Q8PH73	XAC3386,,Protein does not contain a CCBD within the first 150 amino acids,,1,,possibly mitochondrial,,-,,-
Q8PH84	XAC3375,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PHY0	XAC3118,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PHZ9	XAC3099,,Protein does not contain a CCBD within the first 150 amino acids,,0.94646,,none,,-,,-
Q8PI16	XAC3082,,Protein does not contain a CCBD within the first 150 amino acids,,0,,possibly ER,,-,,-
Q8PI44	XAC3054,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PIB8	XAC2980,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PIH1	XAC2927,,Protein does not contain a CCBD within the first 150 amino acids,,0,,possibly mitochondrial,,-,,-
Q8PII6	XAC2911,,Protein does not contain a CCBD within the first 150 amino acids,,0.71466,,none,,-,,-
Q8PIN6	XAC2859,,Protein does not contain a CCBD within the first 150 amino acids,,0.30869,,none,,-,,-
Q8PIR2	XAC2833,,Protein does not contain a CCBD within the first 150 amino acids,,0.00061,,mitochondrial,,-,,-
Q8PIR5	XAC2830,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PIV6	XAC2789,,Protein does not contain a CCBD within the first 150 amino acids,,0,,mitochondrial,,-,,-
Q8PJ00	XAC2745,,Protein does not contain a CCBD within the first 150 amino acids,,4e-05,,none,,PF01431 5;PF05649 5,,-
Q8PJ02	XAC2743,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PJ03	XAC2742,,Protein does not contain a CCBD within the first 150 amino acids,,0.00105,,possibly ER,,-,,-
Q8PJ43	XAC2701,,CCBD (MFDEITRIKN) found downstream of expected region,,0.79521,,none,,-,,-
Q8PJH6	XAC2555,,Protein does not contain a CCBD within the first 150 amino acids,,0.77539,,none,,-,,-
Q8PJT7	XAC2443,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PJW6	XAC2411,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PKC0	XAC2255,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PKC8	XAC2247,,Protein does not contain a CCBD within the first 150 amino acids,,0.00459,,none,,-,,-
Q8PKH6	XAC2197,,Protein does not contain a CCBD within the first 150 amino acids,,0,,possibly mitochondrial,,-,,-
Q8PKI7	XAC2186,,Protein does not contain a CCBD within the first 150 amino acids,,0.99958,,none,,-,,-
Q8PKL5	XAC2156,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PKQ1	XAC2118,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PKW6	XAC2041,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PKZ3	XAC2013,,Protein does not contain a CCBD within the first 150 amino acids,,0,,possibly ER,,-,,-
Q8PL31	XAC1975,,CCBD (LTSEIDRVAN) found downstream of expected region,,1,,none,,-,,-
Q8PL68	XAC1938,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PLM3	XAC1772,,Protein does not contain a CCBD within the first 150 amino acids,,0.00083,,possibly mitochondrial,,-,,-
Q8PLW4	XAC1675,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PLW8	XAC1671,,Protein does not contain a CCBD within the first 150 amino acids,,1,,none,,-,,-
Q8PM69	XAC1563,,Protein does not contain a CCBD within the first 150 amino acids,,0.00068,,possibly mitochondrial,,-,,-
Q8PMD8	XAC1491,,Protein does not contain a CCBD within the first 150 amino acids,,9e-04,,possibly mitochondrial,,-,,-
Q8PMI4	XAC1443,,Protein does not contain a CCBD within the first 150 amino acids,,0.15876,,none,,-,,-
Q8PMM9	XAC1397,,Protein does not contain a CCBD within the first 150 amino acids,,0.99952,,none,,-,,-
Q8PMV4	XAC1321,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,ER,,-,,-
Q8PNB1	XAC1162,,Protein does not contain a CCBD within the first 150 amino acids,,0.00103,,none,,-,,-
Q8PNI0	XAC1087,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PNI3	XAC1080,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
Q8PNK9	XAC1046,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PNP1	XAC1013,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PNS2	XAC0974,,Protein does not contain a CCBD within the first 150 amino acids,,0.0871,,none,,-,,-
Q8PNS3	XAC0973,,Protein does not contain a CCBD within the first 150 amino acids,,0.12205,,none,,-,,-
Q8PNS9	XAC0966,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PNT1	XAC0964,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PNT4	XAC0961,,Protein does not contain a CCBD within the first 150 amino acids,,0,,mitochondrial,,-,,-
Q8PNY2	XAC0906,,Protein does not contain a CCBD within the first 150 amino acids,,0.01197,,none,,-,,-
Q8PP38	XAC0850,,Protein does not contain a CCBD within the first 150 amino acids,,0.00269,,none,,-,,-
Q8PP39	XAC0849,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PP73	XAC0815,,Protein does not contain a CCBD within the first 150 amino acids,,0.79712,,none,,-,,-
Q8PP84	XAC0804,,Protein does not contain a CCBD within the first 150 amino acids,,0.01122,,none,,-,,-
Q8PPR3	XAC0622,,Protein does not contain a CCBD within the first 150 amino acids,,0.0015,,possibly mitochondrial,,-,,-
Q8PPT4	XAC0601,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,YES
Q8PPZ1	XAC0542,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PQ14	XAC0518,,Protein does not contain a CCBD within the first 150 amino acids,,1,,none,,-,,-
Q8PQ24	XAC0508,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PQ68	XAC0460,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PQ72	XAC0455,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PQN1	XAC0292,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PQN2	XAC0291,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PQQ4	XAC0268,,Protein does not contain a CCBD within the first 150 amino acids,,0.0019,,mitochondrial,,-,,-
Q8PR77	XAC0086,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
Q8PRE0	XAC0023,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
Q8PS33	
Q8PT38	
Q8PTF7	
Q8PTP5	
Q8PTU7	
Q8PU20	
Q8PUB6	
Q8PUQ8	
Q8PUQ9	
Q8PUV5	
Q8PV69	
Q8PVK0	
Q8PX75	
Q8PXA9	
Q8PXT3	
Q8PXU9	
Q8PXV7	
Q8PZB5	
Q8Q0G7	
Q8Q0G9	
Q8Q0P3	
Q8R6T1	
Q8R783	TTE2536,,-,,-,,possibly mitochondrial,,-,,-
Q8R7V8	TTE2289,,-,,-,,none,,-,,-
Q8R8L6	TTE1979,,-,,-,,none,,-,,-
Q8R8Q1	TTE1944,,-,,-,,none,,-,,-
Q8R910	TTE1820,,-,,-,,none,,-,,-
Q8R964	TTE1762,,-,,-,,possibly mitochondrial,,-,,-
Q8R967	TTE1759,,-,,-,,none,,-,,-
Q8R9D4	TTE1681,,-,,-,,none,,-,,-
Q8R9G5	TTE1646,,-,,-,,ER,,-,,-
Q8R9S4	TTE1514,,-,,-,,none,,-,,-
Q8RAC9	TTE1294,,-,,-,,none,,-,,-
Q8RAH3	TTE1249,,-,,-,,none,,-,,-
Q8RAR7	TTE1135,,-,,-,,none,,-,,-
Q8RB35	TTE0990,,-,,-,,none,,-,,-
Q8RB43	TTE0981,,-,,-,,none,,-,,-
Q8RBD0	TTE0892,,-,,-,,none,,-,,-
Q8RBD2	TTE0890,,-,,-,,none,,-,,-
Q8RBE3	TTE0877,,-,,-,,none,,-,,-
Q8RBV3	TTE0705,,-,,-,,none,,-,,-
Q8RCJ1	TTE0436,,-,,-,,none,,-,,-
Q8RCZ5	TTE0259,,-,,-,,none,,-,,-
Q8RD14	TTE0236,,-,,-,,none,,-,,-
Q8RDJ3	TTE0030,,-,,-,,none,,-,,-
Q8RDL1	TTE0006,,-,,-,,none,,-,,-
Q8TSY2	
Q8TZX0	
Q8VKS0	
Q8VKS5	
Q8VQA0	
Q8VSB2	SF3255,,Protein does not contain a CCBD within the first 150 amino acids,,2e-05,,none,,PF01527 47,,-
Q8VSC3	CP0226,,Protein does not contain a CCBD within the first 150 amino acids,,1.0,,none,,-,,-
Q8X3W8	Z3999,,Protein does not contain a CCBD within the first 150 amino acids,,0.04257,,none,,-,,-
Q8X405	Z3939,,-,,-,,-,,-,,-
Q8X492	Z3678,,-,,-,,-,,-,,-
Q8X4E2	Z2080,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8X4K9	
Q8X4P8	Z2615,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8X4T7	
Q8X4V5	Z0165,,Protein does not contain a CCBD within the first 150 amino acids,,0.36581,,none,,-,,-
Q8X505	Z2158,,Protein does not contain a CCBD within the first 150 amino acids,,0.00053,,possibly mitochondrial,,-,,-
Q8X5C4	Z3594,,-,,-,,-,,-,,-
Q8X5E9	
Q8X5H9	Z1235,,-,,-,,-,,-,,-
Q8X5N5	
Q8X5V1	
Q8X5V5	
Q8X5Z8	
Q8X600	
Q8X611	Z5583,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
Q8X6M8	Z4138,,-,,-,,-,,-,,-
Q8X6S3	
Q8X6Z6	Z4784,,Protein does not contain a CCBD within the first 150 amino acids,,0.00756,,possibly mitochondrial,,-,,-
Q8X722	
Q8X733	Z4758,,-,,-,,-,,-,,-
Q8X737	
Q8X743	Z5514,,-,,-,,-,,-,,-
Q8X7C5	
Q8X7C9	
Q8X7F2	
Q8X7H3	
Q8X7H4	Z3258,,-,,-,,-,,-,,-
Q8X7L9	Z3224,,Protein does not contain a CCBD within the first 150 amino acids,,0.0002,,none,,-,,-
Q8X7M9	
Q8X7N4	Z0304,,CCBD (IADDVRQVCN) found downstream of expected region,,0.00121,,none,,-,,-
Q8X7N8	
Q8X7P7	Z3206,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8X7T4	Z4078,,-,,-,,-,,-,,-
Q8X7V5	Z1030,,-,,-,,-,,-,,-
Q8X7X0	
Q8X825	Z0994,,-,,-,,-,,-,,-
Q8X8G1	
Q8X8G9	Z5402,,Protein does not contain a CCBD within the first 150 amino acids,,0.00137,,none,,-,,YES
Q8X8H0	Z5400,,Protein does not contain a CCBD within the first 150 amino acids,,0.99992,,none,,-,,-
Q8X8I5	
Q8X8J5	
Q8X8L3	
Q8X8T9	Z3173,,-,,-,,-,,-,,-
Q8X8W2	Z0206,,Protein does not contain a CCBD within the first 150 amino acids,,0.35805,,none,,-,,-
Q8X8Y7	Z0176,,Protein does not contain a CCBD within the first 150 amino acids,,0.20313,,none,,-,,-
Q8X8Z9	
Q8X902	Z3988,,Protein does not contain a CCBD within the first 150 amino acids,,2e-05,,none,,-,,-
Q8X903	
Q8X966	
Q8X984	Z0114,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8X996	Z0108,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,mitochondrial,,-,,-
Q8X9B0	Z0873,,-,,-,,-,,-,,-
Q8X9L1	
Q8X9T7	
Q8X9V2	
Q8XA02	Z0079,,Protein does not contain a CCBD within the first 150 amino acids,,0.98109,,none,,-,,-
Q8XA55	Z3827,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8XAA8	Z3776,,-,,-,,-,,-,,-
Q8XAC5	Z3762,,-,,-,,-,,-,,-
Q8XAQ4	
Q8XAT3	
Q8XAT4	Z5290,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
Q8XB28	Z5990,,-,,-,,-,,-,,-
Q8XB34	Z5203,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8XB62	
Q8XBF4	Z3719,,-,,-,,-,,-,,-
Q8XBJ9	
Q8XBR3	
Q8XBV3	Z0736,,-,,-,,-,,-,,-
Q8XC28	Z1398,,Protein does not contain a CCBD within the first 150 amino acids,,0.99997,,none,,-,,-
Q8XC76	
Q8XC86	
Q8XCA9	
Q8XCD0	Z5854,,-,,-,,-,,-,,-
Q8XCF9	Z2937,,-,,-,,-,,-,,-
Q8XCG0	Z2935,,Protein does not contain a CCBD within the first 150 amino acids,,0.00238,,none,,-,,-
Q8XCI5	
Q8XCU8	
Q8XCV0	Z4294,,Protein does not contain a CCBD within the first 150 amino acids,,7e-05,,none,,-,,-
Q8XCW5	
Q8XD03	Z4265,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8XD33	Z4240,,-,,-,,-,,-,,-
Q8XD88	Z5074,,Protein does not contain a CCBD within the first 150 amino acids,,0.00715,,none,,-,,-
Q8XDD5	
Q8XDE7	Z1986,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8XDE9	Z5039,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,possibly ER,,-,,-
Q8XDF3	
Q8XDF5	
Q8XDF6	
Q8XDG0	Z1271,,-,,-,,-,,-,,-
Q8XDL9	
Q8XDP3	
Q8XDR9	Z5745,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
Q8XDS0	Z5744,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
Q8XDW4	Z2800,,Protein does not contain a CCBD within the first 150 amino acids,,0.06364,,mitochondrial,,-,,-
Q8XDW9	
Q8XE27	Z2748,,Protein does not contain a CCBD within the first 150 amino acids,,0.06305,,none,,-,,-
Q8XE60	Z0545,,-,,-,,-,,-,,-
Q8XE67	
Q8XE69	Z3444,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8XEA7	Z1253,,Protein does not contain a CCBD within the first 150 amino acids,,0.02395,,none,,-,,-
Q8XEB4	
Q8XEG2	Z5227,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
Q8Y3P9	lmo2785,,-,,-,,none,,-,,-
Q8Y3T4	lmo2747,,-,,-,,none,,-,,-
Q8Y3Z5	lmo2683,,-,,-,,none,,-,,-
Q8Y421	lmo2654,,-,,-,,none,,-,,-
Q8Y422	lmo2653,,-,,-,,none,,-,,-
Q8Y423	lmo2652,,-,,-,,none,,PF00359 7,,-
Q8Y424	lmo2651,,-,,-,,none,,PF00359 7,,-
Q8Y436	lmo2637,,-,,-,,ER,,-,,-
Q8Y444	lmo2617,,-,,-,,possibly mitochondrial,,-,,-
Q8Y459	lmo2596,,-,,-,,possibly mitochondrial,,-,,-
Q8Y495	lmo2559,,-,,-,,none,,-,,-
Q8Y498	
Q8Y4B2	lmo2539,,-,,-,,none,,-,,-
Q8Y4B3	lmo2538,,-,,-,,none,,-,,-
Q8Y4C0	lmo2531,,-,,-,,none,,-,,-
Q8Y4C6	lmo2524,,-,,-,,none,,-,,-
Q8Y4F0	lmo2494,,-,,-,,none,,-,,-
Q8Y4F3	lmo2491,,-,,-,,none,,-,,-
Q8Y4F7	lmo2487,,-,,-,,none,,-,,-
Q8Y4H0	lmo2472,,-,,-,,none,,-,,-
Q8Y4I1	
Q8Y4I2	lmo2458,,-,,-,,none,,-,,-
Q8Y4I4	lmo2456,,-,,-,,possibly ER,,-,,-
Q8Y4L1	lmo2426,,-,,-,,possibly mitochondrial,,-,,-
Q8Y4L6	lmo2421,,-,,-,,possibly mitochondrial,,-,,-
Q8Y4M2	lmo2415,,-,,-,,none,,-,,-
Q8Y4M3	lmo2414,,-,,-,,none,,-,,-
Q8Y4P6	lmo2389,,-,,-,,possibly ER,,-,,-
Q8Y4R1	lmo2373,,-,,-,,none,,-,,-
Q8Y4R7	lmo2367,,-,,-,,none,,-,,-
Q8Y4U6	
Q8Y4V1	lmo2329,,-,,-,,none,,-,,-
Q8Y4V6	lmo2324,,-,,-,,none,,-,,-
Q8Y560	lmo2216,,-,,-,,none,,-,,-
Q8Y563	lmo2213,,-,,-,,none,,-,,-
Q8Y568	lmo2208,,-,,-,,none,,-,,-
Q8Y5E6	lmo2118,,-,,-,,none,,-,,-
Q8Y5F0	lmo2114,,-,,-,,none,,-,,-
Q8Y5G0	
Q8Y5H3	lmo2089,,-,,-,,ER,,-,,-
Q8Y5M1	lmo2036,,-,,-,,none,,-,,-
Q8Y5N6	lmo2021,,-,,-,,mitochondrial,,-,,-
Q8Y5N7	
Q8Y5N8	lmo2019,,-,,-,,none,,-,,-
Q8Y5Q9	lmo1997,,-,,-,,none,,-,,-
Q8Y5T8	lmo1967,,-,,-,,none,,-,,-
Q8Y5T9	lmo1966,,-,,-,,ER,,-,,-
Q8Y5V0	lmo1955,,-,,-,,none,,-,,-
Q8Y5V8	
Q8Y5W6	lmo1939,,-,,-,,none,,-,,-
Q8Y5W7	lmo1938,,-,,-,,none,,-,,-
Q8Y5W8	lmo1937,,-,,-,,possibly mitochondrial,,-,,-
Q8Y5X4	lmo1929,,-,,-,,none,,-,,-
Q8Y606	
Q8Y614	lmo1888,,-,,-,,none,,-,,-
Q8Y629	lmo1871,,-,,-,,none,,-,,-
Q8Y633	lmo1867,,-,,-,,none,,-,,-
Q8Y642	lmo1858,,-,,-,,none,,-,,-
Q8Y679	lmo1820,,-,,-,,possibly mitochondrial,,-,,-
Q8Y680	lmo1819,,-,,-,,none,,-,,-
Q8Y683	lmo1814,,-,,-,,none,,-,,-
Q8Y692	
